"userId","movieId","tag","timestamp"
964,260,"action",2010-05-30 03:36:40
964,260,"adventure",2010-05-30 03:36:37
964,260,"atmospheric",2010-05-30 03:36:38
964,260,"great soundtrack",2010-05-30 03:36:44
964,260,"Harrison Ford",2010-05-30 03:36:27
964,260,"sci-fi",2010-05-30 03:36:29
964,260,"Star Wars",2010-05-30 03:36:31
964,260,"stylized",2010-05-30 03:36:32
964,780,"action",2010-10-09 17:14:01
964,780,"adventure",2010-10-09 17:14:05
964,780,"alien invasion",2010-10-09 17:14:00
964,780,"apocalypse",2011-05-11 02:41:32
964,780,"aviation",2011-05-11 02:41:17
964,780,"conspiracy theory",2011-05-11 02:41:19
964,780,"disaster",2011-05-11 02:41:21
964,780,"end of the world",2010-10-09 17:14:03
964,780,"ensemble cast",2011-05-11 02:41:25
964,780,"humorous",2010-10-09 17:14:02
964,780,"Oscar (Best Effects - Visual Effects)",2011-05-11 02:41:41
964,780,"Oscar Winner",2011-05-11 02:41:11
964,780,"Saturn Award (Best Special Effects)",2011-05-11 02:41:08
964,780,"sci-fi",2010-10-09 17:14:07
964,780,"scifi",2010-10-09 17:14:08
964,780,"tense",2011-05-11 02:41:07
964,780,"US President",2010-10-09 17:14:11
964,780,"Will Smith",2010-10-09 17:13:58
964,1196,"action",2010-05-30 03:36:02
964,1196,"adventure",2010-05-30 03:36:05
964,1196,"classic",2010-05-30 03:36:10
964,1196,"fantasy",2010-05-30 03:36:01
964,1196,"George Lucas",2010-05-30 03:36:06
964,1196,"great soundtrack",2010-05-30 03:35:55
964,1196,"Harrison Ford",2010-05-30 03:35:53
964,1196,"music",2010-05-30 03:35:57
964,1196,"original plot",2010-05-30 03:35:59
964,1196,"sci-fi",2010-05-30 03:36:11
964,1196,"sequel",2010-05-30 03:36:20
964,1196,"star wars",2010-05-30 03:36:18
964,1196,"sword fight",2010-10-09 21:31:48
964,1196,"sword fighting",2010-10-09 21:31:48
964,1197,"action",2010-10-09 17:10:05
964,1197,"adapted from:book",2010-10-09 17:10:06
964,1197,"based on a book",2010-10-09 17:10:08
964,1197,"based on book",2010-10-09 17:10:09
964,1197,"classic",2010-10-09 17:10:10
964,1197,"comedy",2010-10-09 17:10:11
964,1197,"Cult classic",2010-10-09 17:10:12
964,1197,"fairy tale",2010-10-09 17:10:13
964,1197,"fantasy",2010-10-09 17:10:14
964,1197,"funny",2010-10-09 17:10:18
964,1197,"good versus evil",2010-10-09 17:10:20
964,1197,"imdb top 250",2010-10-09 17:10:16
964,1197,"medieval",2010-10-09 17:10:22
964,1197,"nothing at all",2010-10-09 17:10:38
964,1197,"Oscar (Best Music - Original Song)",2010-10-09 17:10:25
964,1197,"pirates",2010-10-09 17:10:28
964,1197,"quirky",2010-10-09 17:10:28
964,1197,"revenge",2010-10-09 17:10:30
964,1197,"romance",2010-10-09 17:10:31
964,1197,"sword fight",2010-10-09 17:10:32
964,1197,"torture",2010-10-09 17:10:33
964,1210,"fantasy",2010-05-30 03:37:04
964,1210,"George Lucas",2010-05-30 03:36:57
964,1210,"Harrison Ford",2010-05-30 03:36:54
964,1210,"Mark Hammill",2010-05-30 03:37:17
964,1210,"sci-fi",2010-05-30 03:37:05
964,1210,"sequel",2010-05-30 03:37:06
964,1210,"space",2010-05-30 03:37:09
964,1210,"Star Wars",2010-05-30 03:37:08
964,1625,"I just lost the game",2010-05-18 21:27:57
964,1625,"twist ending",2010-05-18 21:27:52
964,2959,"action",2010-09-20 22:33:17
964,2959,"adapted from:book",2010-09-20 22:33:16
964,2959,"atmospheric",2010-09-20 22:33:19
964,2959,"based on a book",2010-09-20 22:33:15
964,2959,"Brad Pitt",2010-09-20 22:33:23
964,2959,"disturbing",2010-09-20 22:33:14
964,2959,"philosophy",2010-09-20 22:33:29
964,2959,"psychology",2010-09-20 22:33:28
964,2959,"quirky",2010-09-20 22:33:31
964,2959,"surreal",2010-09-20 22:33:27
964,2959,"twist ending",2010-09-20 22:33:24
964,2959,"violence",2010-09-20 22:33:32
964,4369,"action",2013-08-04 04:32:14
964,4369,"cars",2013-08-04 04:32:11
964,4369,"undercover cop",2013-09-15 01:24:43
964,4993,"Action",2010-10-09 17:12:47
964,4993,"adventure",2010-10-09 17:12:48
964,4993,"atmospheric",2010-10-09 17:12:49
964,4993,"based on a book",2010-10-09 17:12:50
964,4993,"based on book",2010-10-09 17:12:52
964,4993,"beautifully filmed",2010-10-09 17:12:54
964,4993,"ensemble cast",2010-10-09 17:12:55
964,4993,"fantasy",2010-10-09 17:12:56
964,4993,"fantasy world",2010-10-09 17:12:57
964,4993,"high fantasy",2010-10-09 17:13:00
964,4993,"imdb top 250",2010-10-09 17:13:04
964,4993,"magic",2010-10-09 17:13:05
964,4993,"music",2010-10-09 17:13:06
964,4993,"nature",2010-10-09 17:13:08
964,4993,"nothing at all",2010-10-09 17:13:29
964,4993,"Oscar (Best Cinematography)",2010-10-09 17:13:11
964,4993,"Oscar (Best Effects - Visual Effects)",2010-10-09 17:13:12
964,4993,"scenic",2010-10-09 17:13:15
964,4993,"stylized",2010-10-09 17:13:16
964,4993,"Tolkien",2010-10-09 17:12:45
964,4993,"wizards",2010-10-09 17:13:19
964,6539,"action",2010-10-09 17:11:43
964,6539,"adventure",2010-10-09 17:11:44
964,6539,"comedy",2010-10-09 17:11:45
964,6539,"Disney",2010-10-09 17:11:42
964,6539,"Johnny Depp",2010-10-09 17:11:37
964,6539,"Keira Knightley",2010-10-09 17:11:31
964,6539,"sword fight",2010-10-09 17:11:39
964,7178,"Robert Redford",2010-05-30 03:34:46
964,7781,"easily confused with other movie(s) (title)",2010-05-18 21:41:16
964,48774,"adapted from:book",2011-03-19 02:40:03
964,48774,"apocalypse",2011-03-19 02:40:05
964,48774,"atmospheric",2011-03-19 02:40:06
964,48774,"based on a book",2011-03-19 02:40:08
964,48774,"christianity",2011-03-19 02:40:09
964,48774,"dystopia",2011-03-19 02:40:12
964,48774,"England",2011-03-19 02:40:14
964,48774,"future",2011-03-19 02:40:16
964,48774,"futuristic",2011-03-19 02:40:16
964,48774,"imdb top 250",2011-03-19 02:40:17
964,48774,"Michael Caine",2011-03-19 02:40:19
964,48774,"Nudity (Topless - Brief)",2011-03-19 02:40:20
964,48774,"Nudity (Topless)",2011-03-19 02:40:22
964,48774,"pregnancy",2011-03-19 02:40:24
964,48774,"sci-fi",2011-03-19 02:40:25
964,48774,"survival",2011-03-19 02:40:27
964,48774,"thriller",2011-03-19 02:40:30
964,48774,"visually appealing",2011-03-19 02:40:28
964,48774,"war",2011-03-19 02:40:31
964,53972,"action",2013-08-08 02:15:42
964,53972,"bruce willis",2013-08-08 02:15:49
964,53972,"comedy",2013-08-08 02:16:04
964,53972,"computers",2013-08-08 02:16:02
964,53972,"hackers",2013-08-08 02:16:01
964,53972,"murder",2013-08-08 02:15:59
964,53972,"terrorism",2013-08-08 02:15:51
964,53972,"United States",2013-08-08 02:15:54
964,79132,"action",2010-09-20 22:32:26
964,79132,"alternate reality",2010-09-20 22:32:09
964,79132,"ambiguous ending",2010-09-20 22:32:17
964,79132,"big budget",2010-09-20 22:32:14
964,79132,"clever",2010-09-20 22:32:13
964,79132,"complicated",2010-09-20 22:32:07
964,79132,"Ellen Page",2010-09-20 22:32:21
964,79132,"Intense",2010-09-20 22:32:30
964,79132,"Leonardo DiCaprio",2010-09-20 22:32:20
964,79132,"Michael Caine",2010-09-20 22:32:19
964,79132,"mindfuck",2010-09-20 22:32:02
964,79132,"surreal",2010-09-20 22:32:05
964,79132,"Tokyo",2010-09-20 22:32:23
964,79274,"animation",2010-10-02 01:14:32
964,79274,"antihero",2010-10-02 01:08:49
964,79274,"Batman",2010-10-02 00:26:07
964,79274,"comics",2010-10-02 00:26:10
964,79274,"DC",2010-10-02 01:01:29
964,79274,"fighting",2010-10-02 01:14:16
964,79274,"jason todd",2010-10-02 00:46:17
964,79274,"Joker",2010-10-02 00:46:25
964,79274,"MY PARENTS ARE DEEEAAADDDD",2010-10-02 00:26:04
964,79274,"no Kevin Conroy",2010-10-02 00:26:15
964,79274,"no Mark Hamill",2010-10-02 00:46:45
964,79274,"sympathetic villain",2010-10-02 01:08:59
964,80928,"stand-up comedy",2011-06-11 05:04:30
964,91630,"Jeremy Renner",2013-08-13 02:09:21
964,91630,"Tom Cruise",2013-08-13 02:09:20
964,99112,"conspiracy",2015-01-07 03:57:17
964,99112,"Good Ending",2015-01-07 03:57:19
964,99112,"investigation",2015-01-07 03:57:06
964,99112,"plot twist",2015-01-07 03:57:49
964,99112,"Tom Cruise",2015-01-07 03:57:08
964,99112,"without romance",2015-01-07 03:57:03
964,102058,"deadpool",2013-04-29 02:14:58
964,102058,"wolverine",2013-04-29 02:14:58
964,102445,"action",2015-01-08 05:11:45
964,102445,"adventure",2015-01-08 05:11:26
964,102445,"fast paced",2015-01-08 05:11:31
964,102445,"J.J. Abrams",2015-01-08 05:11:42
964,102445,"science fiction",2015-01-08 05:11:50
964,102445,"space",2015-01-08 05:11:20
964,102445,"Star Trek",2015-01-08 05:11:22
964,103228,"aliens",2014-03-07 23:46:51
964,103228,"anime",2014-03-07 23:46:49
964,103228,"cinematography",2014-03-07 23:46:52
964,103228,"giant monster",2014-03-07 23:46:55
964,103228,"giant robots",2014-03-07 23:46:46
964,103228,"Guillermo del Toro",2014-03-07 23:46:48
964,103228,"music",2014-03-07 23:46:36
964,103228,"robots",2014-03-07 23:46:45
964,103228,"romance",2014-03-07 23:47:00
964,103228,"sci-fi",2014-03-07 23:46:39
964,103228,"visually appealing",2014-03-07 23:46:38
969,97,"class conflict",2015-03-19 08:37:06
969,288,"mindfuck",2015-03-19 08:10:31
969,288,"paranoid",2015-03-19 08:10:39
969,288,"psychedelic",2015-03-19 08:10:34
969,1263,"american propaganda",2015-03-19 08:33:15
969,3742,"class conflict",2015-03-19 08:31:16
969,3742,"Classic",2015-03-19 08:38:31
969,3742,"Propaganda",2015-03-19 08:38:57
969,4848,"Atmospheric",2015-03-19 08:09:35
969,4848,"dark",2015-03-19 08:09:41
969,4848,"Mindfuck",2015-03-19 08:09:29
969,6530,"claustrophobic",2015-03-19 08:19:04
969,6530,"mental illness",2015-03-19 07:48:05
969,6530,"suicide",2015-03-19 07:48:09
969,8950,"depressing",2015-03-19 07:11:57
969,8950,"psychodrama",2015-03-19 08:11:35
969,8950,"schizophrenia",2015-03-19 08:11:29
969,44191,"class conflict",2015-03-19 08:41:03
969,44191,"dystopia",2015-03-19 08:40:49
969,55721,"foreign language",2015-03-19 07:51:44
969,57669,"dark comedy",2015-03-19 08:13:41
969,57669,"irish accent",2015-03-19 08:13:54
969,61323,"Coen Brothers",2015-03-19 08:14:27
969,63072,"depressing",2015-03-19 07:09:00
969,63072,"post-apocalyptic",2015-03-19 07:09:09
969,64716,"melancholy",2015-03-19 07:07:04
969,66289,"disturbing",2015-03-19 06:40:09
969,66289,"surreal",2015-03-19 06:39:59
969,66289,"weird",2015-03-19 07:08:23
969,93164,"hitchcockian",2015-03-19 07:19:11
969,93164,"suspense",2015-03-19 07:19:04
969,93790,"depressing",2015-03-19 07:13:58
969,97306,"Dark Comedy",2015-03-19 08:15:03
969,101973,"depressing",2015-03-19 07:13:32
969,103017,"twisted ending",2015-03-19 07:17:34
969,103253,"class conflict",2014-01-20 02:05:40
969,103253,"romance",2014-01-20 02:06:09
969,104211,"Emma Roberts",2015-03-19 06:50:07
969,105869,"beat generation",2014-03-22 23:54:09
969,105869,"william burroughs",2014-03-22 23:53:45
969,106766,"Coen Brothers",2015-03-19 07:25:07
969,106766,"depressing",2015-03-19 07:25:12
969,112552,"jazz",2015-03-19 06:48:17
969,112552,"Tense",2015-03-19 06:48:21
969,115569,"dark",2015-03-19 08:24:48
969,115569,"satire",2015-03-19 08:24:53
971,4002,"Sir John Candy",2008-05-31 23:00:17
971,4010,"Sir John Candy",2008-05-31 22:59:13
975,1175,"_jur",2006-08-25 21:05:04
975,1916,"_jur",2006-08-25 21:39:31
975,2324,"_jur",2006-08-25 21:39:00
975,2972,"Yimou Zhang",2006-12-29 09:48:42
975,4973,"_jur",2006-08-25 21:38:46
975,6867,"_jur",2006-08-25 21:39:16
975,7371,"Lars von Trier",2006-08-25 11:41:15
975,7371,"_jur",2006-08-25 21:39:59
975,8983,"Yimou Zhang",2006-12-29 09:46:46
975,40583,"Political",2006-09-07 20:19:09
975,49772,"Edward Norton",2007-08-31 18:57:46
1015,153,"Ei muista",2007-01-15 16:43:44
1015,293,"Ei muista",2007-01-15 16:24:52
1015,434,"Ei muista",2007-01-15 16:43:26
1015,494,"Ei muista",2007-01-15 16:34:04
1015,593,"Katso Sanna!",2006-05-01 09:48:58
1015,745,"Ei muista",2006-05-01 09:39:24
1015,780,"Ei muista",2007-01-15 16:29:38
1015,858,"Katso Sanna!",2006-05-01 09:46:34
1015,1036,"Ei muista",2007-01-15 16:26:28
1015,1042,"Katso Sanna!",2006-05-01 09:52:13
1015,1120,"Katso Sanna!",2006-05-01 09:51:58
1015,1200,"Katso Sanna!",2006-05-01 09:51:42
1015,1291,"Ei muista",2006-05-01 09:38:28
1015,1610,"Katso Sanna!",2006-05-01 09:44:52
1015,1617,"Ei muista",2007-01-15 16:29:53
1015,2273,"Ei muista",2006-05-01 09:50:49
1015,2329,"Ei muista",2006-05-01 09:50:33
1015,2600,"Ei muista",2007-01-15 16:36:43
1015,2985,"Ei muista",2007-01-15 16:32:23
1015,2989,"Ei muista",2007-01-15 16:36:12
1015,3160,"Ei muista",2007-01-15 16:32:16
1015,3175,"Ei muista",2007-01-15 16:47:27
1015,3499,"Ei muista",2007-01-15 16:32:07
1015,3793,"Katso Sanna!",2006-05-01 09:49:14
1015,3916,"Ei muista",2006-05-01 09:37:45
1015,3949,"Ei muista",2007-01-15 16:31:37
1015,3994,"Ei muista",2007-01-15 16:46:51
1015,4011,"Ei muista",2007-01-15 16:26:03
1015,4023,"ei muista",2006-05-01 09:55:41
1015,4121,"Katso Sanna!",2006-05-01 09:53:53
1015,4223,"Ei muista",2006-05-01 09:37:54
1015,4638,"Ei muista",2006-05-01 09:53:37
1015,5064,"Ei muista",2006-05-01 09:37:05
1015,5602,"Ei muista",2007-01-15 16:45:53
1015,6218,"Ei muista",2006-05-01 09:53:04
1015,7347,"Ei muista",2007-01-15 16:39:37
1015,8781,"Ei muista",2007-01-15 16:39:21
1015,44199,"Ei muista",2007-01-15 16:26:46
1166,5446,"aboregines",2008-09-02 00:41:36
1166,5446,"Great Movie!",2008-09-02 00:41:44
1166,5446,"Peter Gabriel music",2008-09-02 00:41:28
1244,2571,"Action",2010-12-28 23:10:07
1244,2571,"alternate reality",2010-12-28 23:10:08
1244,2571,"artificial intelligence",2010-12-28 23:10:03
1244,2571,"Keanu Reeves",2010-12-28 23:09:57
1244,2571,"martial arts",2010-12-28 23:10:21
1244,2571,"philosophical",2010-12-28 23:10:19
1244,2571,"sci-fi",2010-12-28 23:10:13
1244,2571,"surreal",2010-12-28 23:10:16
1244,2571,"thought-provoking",2010-12-28 23:10:15
1244,58998,"hilarious",2010-12-30 17:47:53
1244,58998,"Kristen Bell",2010-12-30 17:47:41
1244,58998,"Nudity (Topless)",2010-12-30 17:47:45
1244,67087,"bromance",2010-12-30 17:48:05
1244,67087,"Jason Segel",2010-12-30 17:48:22
1244,67087,"likeable",2010-12-30 17:48:17
1244,67087,"Paul Rudd",2010-12-30 17:48:24
1268,96775,"crime",2014-12-30 22:21:20
1268,96775,"foreign movie",2014-12-30 22:21:20
1268,96775,"police investigation",2014-12-30 22:21:20
1268,105468,"animation",2015-02-11 23:39:40
1268,105468,"family movie",2015-02-11 23:39:40
1268,105468,"sequel",2015-02-11 23:39:40
1268,110407,"artificial intelligence",2015-02-04 19:10:30
1268,110407,"dystopia",2015-02-04 19:10:30
1268,110407,"sci-fi",2015-02-04 19:10:30
1268,112183,"psychological",2015-01-14 14:21:44
1268,114007,"british",2015-01-09 03:19:26
1268,114007,"drama",2015-01-09 03:19:26
1268,114007,"thriller",2015-01-09 03:19:26
1271,102070,"alcohol",2015-02-03 18:49:04
1271,102070,"alien",2015-02-03 18:49:04
1271,102070,"wierd",2015-02-03 18:49:04
1277,92008,"spy",2015-03-18 19:20:39
1288,3916,"Motivation",2007-10-17 02:08:06
1288,4223,"War",2007-10-17 02:09:06
1288,43396,"emotional",2007-10-17 02:05:23
1288,47099,"Feelings",2007-10-17 02:07:27
1339,95744,"romance.",2014-08-10 07:55:14
1376,231,"Funny as hell",2007-03-26 17:53:05
1387,1162,"Favorites",2006-01-20 14:08:45
1387,1230,"Favorites",2006-01-20 13:50:52
1387,1230,"Own",2006-01-20 13:59:23
1387,1292,"Favorites",2006-01-20 13:51:11
1387,1292,"Own",2006-01-20 13:59:36
1387,1409,"Favorites",2006-01-20 13:51:36
1387,1721,"Favorites",2006-01-20 14:06:44
1387,1721,"Own",2006-01-20 14:06:44
1387,2109,"Favorites",2006-01-20 13:51:23
1387,2249,"Own",2006-01-22 01:34:54
1387,2316,"Favorites",2006-01-20 13:49:48
1387,2316,"Own",2006-01-20 14:07:07
1387,2571,"Favorites",2006-01-20 14:06:57
1387,2571,"Own",2006-01-20 14:06:57
1387,2762,"Favorites",2006-01-20 14:05:13
1387,2762,"Own",2006-01-20 14:05:13
1387,2917,"Favorites",2006-01-20 13:59:51
1387,2942,"Favorites",2006-01-20 14:00:07
1387,3915,"Own",2006-01-20 18:07:16
1387,4027,"Favorites",2006-01-20 14:04:56
1387,4027,"Own",2006-01-20 14:05:25
1387,4310,"Own",2006-01-20 18:13:36
1387,4720,"Favorites",2006-01-20 18:06:37
1387,4720,"Own",2006-01-20 18:06:37
1387,5103,"Own",2006-01-22 01:38:40
1387,5464,"Favorites",2006-01-20 14:08:06
1387,5464,"Own",2006-01-20 14:08:06
1387,5618,"Favorites",2006-01-20 14:06:31
1387,5618,"Own",2006-01-20 14:06:31
1387,5816,"Own",2006-01-20 14:07:37
1387,6385,"Own",2006-01-20 14:08:12
1387,32587,"Own",2006-01-20 18:07:41
1387,33660,"Own",2006-01-20 14:07:31
1387,33794,"Favorites",2006-01-20 13:58:37
1387,40819,"ToSee",2006-01-20 18:11:11
1387,41285,"ToSee",2006-01-20 18:10:32
1387,41571,"ToSee",2006-01-20 18:11:33
1387,41997,"ToSee",2006-01-21 17:50:54
1387,42738,"ToSee",2006-01-23 14:24:15
1387,42740,"ToSee",2006-01-21 13:59:03
1408,2291,"original",2013-05-15 18:32:17
1408,4878,"alternate timeline",2011-05-14 10:35:07
1408,4878,"original",2013-05-15 18:32:17
1408,4878,"psychology",2011-05-14 10:35:04
1408,33171,"dramatic",2011-03-14 22:22:20
1408,33171,"male nudity",2011-03-14 22:21:59
1408,33171,"memories",2011-03-14 22:22:09
1408,79702,"artistic",2013-05-15 18:36:05
1408,79702,"crude humor",2013-05-15 18:36:03
1408,79702,"fantasy",2013-05-15 18:35:50
1408,79702,"funny",2013-05-15 18:36:01
1408,79702,"quirky",2013-05-15 18:35:48
1408,79702,"stylized",2013-05-15 18:35:46
1408,79702,"surreal",2013-05-15 18:35:45
1408,79702,"teenagers",2013-05-15 18:35:59
1408,79702,"visually appealing",2013-05-15 18:35:44
1408,79702,"whimsical",2013-05-15 18:35:41
1418,2502,"tps",2006-01-28 05:37:18
1418,4226,"memory",2006-01-28 05:26:18
1418,4226,"nonlinear",2006-01-28 05:26:18
1418,4226,"tattoo",2006-01-28 05:26:18
1418,32587,"castration",2006-01-28 05:27:46
1418,35836,"nerds",2006-01-28 05:37:59
1418,40278,"iraq",2006-01-28 05:24:58
1418,41997,"israel",2006-01-28 05:25:45
1418,41997,"palestine",2006-01-28 05:25:54
1447,3499,"drama",2013-04-24 10:07:36
1447,3499,"Stephen King",2013-04-24 10:07:40
1447,3499,"thriller",2013-04-24 10:07:38
1447,61132,"Ben Stiller",2012-11-12 13:19:14
1447,61132,"funny",2012-11-12 13:19:38
1447,61132,"insanity",2012-11-12 13:20:03
1447,61132,"Jack Black",2012-11-12 13:19:33
1447,61132,"Robert Downey Jr.",2012-11-12 13:19:50
1447,61132,"satire",2012-11-12 13:19:28
1447,79592,"bad acting",2012-11-12 13:18:26
1447,79592,"funny",2012-11-12 13:17:37
1447,79592,"Mark Wahlberg",2012-11-12 13:17:19
1447,79592,"Will Ferrell",2012-11-12 13:17:23
1453,1208,"based on a book",2008-12-29 12:33:54
1453,58559,"good sequel",2009-01-24 06:09:21
1469,78517,"growing old",2013-11-24 17:22:43
1483,4246,"english",2010-04-12 18:50:07
1486,2313,"goodness of mankind",2012-10-25 00:01:46
1486,2313,"human spirit",2012-10-25 00:01:56
1486,2313,"personality over looks",2012-10-25 00:02:16
1507,8784,"realistic",2006-02-12 05:57:30
1507,34405,"shiny",2006-02-12 05:26:28
1515,3629,"Classic",2006-06-29 23:18:44
1515,4262,"high camp",2006-09-09 02:47:15
1515,4914,"Perfect",2006-02-20 21:12:44
1515,41569,"Better than expected",2006-02-11 19:38:22
1516,48520,"Shine On by needtobreathe",2007-10-01 16:50:57
1518,3498,"Istanbul",2014-01-31 22:07:44
1518,96811,"shaky camera",2014-03-04 20:33:29
1518,108882,"acting",2014-02-06 15:14:05
1518,108882,"effects",2014-02-06 15:13:56
1518,108928,"action",2014-02-24 22:36:45
1518,108928,"cast",2014-02-24 22:36:39
1518,108928,"german sync",2014-02-24 22:37:05
1518,108928,"matt damon",2014-02-24 22:36:25
1523,292,"Gross",2006-01-16 01:28:21
1523,2054,"Bit Corny",2006-01-16 01:29:28
1523,2054,"Good Oldskool Movie",2006-01-16 01:29:28
1584,45186,"Good",2006-05-22 20:00:55
1587,353,"bittersweet",2009-05-23 05:21:49
1587,353,"cult film",2009-05-23 05:21:45
1587,353,"film noir",2009-05-23 05:21:43
1587,353,"ghosts/afterlife",2009-05-23 05:21:41
1587,353,"gothic",2009-05-23 05:21:32
1587,353,"halloween",2009-05-23 05:21:33
1587,353,"revenge",2009-05-23 05:23:59
1587,353,"romance",2009-05-23 05:21:36
1587,353,"stylized",2009-05-23 05:21:40
1587,541,"cyberpunk",2009-05-23 05:34:26
1587,541,"dystopia",2009-05-23 05:34:20
1587,541,"memory",2009-05-23 05:34:23
1587,541,"Philip K. Dick",2009-05-23 05:34:17
1587,541,"sci-fi",2009-05-23 05:34:24
1587,1199,"atmospheric",2009-05-23 05:19:41
1587,1199,"dark",2009-05-23 05:19:39
1587,1199,"dark comedy",2009-05-23 05:19:31
1587,1199,"dreamlike",2009-05-23 05:19:29
1587,1199,"dystopia",2009-05-23 05:19:32
1587,1199,"satirical",2009-05-23 05:19:37
1587,1213,"crime",2009-05-23 04:54:32
1587,1213,"dark comedy",2009-05-23 04:54:21
1587,1213,"disturbing",2009-05-23 04:54:43
1587,1213,"gritty",2009-05-23 04:54:23
1587,1213,"mafia",2009-05-23 04:54:10
1587,1213,"Martin Scorsese",2009-05-23 04:54:40
1587,1213,"Oscar (Best Supporting Actor)",2009-05-23 04:54:37
1587,1213,"Robert De Niro",2009-05-23 04:54:13
1587,1213,"Samuel L. Jackson",2009-05-23 04:54:14
1587,1213,"violent",2009-05-23 04:54:17
1587,1213,"visceral",2009-05-23 04:54:19
1587,1748,"aliens",2009-05-23 05:35:07
1587,1748,"amnesia",2009-05-23 05:35:08
1587,1748,"creepy",2009-05-23 05:35:01
1587,1748,"dark",2009-05-23 05:35:03
1587,1748,"hallucinatory",2009-05-23 05:35:16
1587,1748,"identity",2009-05-23 05:35:19
1587,1748,"mindfuck",2009-05-23 05:35:00
1587,1748,"Post apocalyptic",2009-05-23 05:34:54
1587,1748,"steampunk",2009-05-23 05:34:55
1587,1748,"stylized",2009-05-23 05:35:09
1587,1748,"surreal",2009-05-23 05:35:13
1587,1748,"thought-provoking",2009-05-23 05:35:11
1587,1884,"biopic",2009-05-23 05:49:55
1587,1884,"disturbing",2009-05-23 05:49:58
1587,1884,"hallucinatory",2009-05-23 05:49:22
1587,1884,"Hunter S. Thompson",2009-05-23 05:49:20
1587,1884,"satirical",2009-05-23 05:49:34
1587,1884,"Terry Gilliam",2009-05-23 05:49:25
1587,2858,"dark comedy",2009-05-23 05:36:17
1587,2858,"powerful ending",2009-05-23 05:36:23
1587,2858,"social commentary",2009-05-23 05:36:21
1587,2858,"surrealism",2009-05-23 05:36:19
1587,3108,"central park",2009-05-23 05:04:53
1587,3108,"chivalrous",2009-05-23 05:04:35
1587,3108,"deep",2009-05-23 05:04:33
1587,3108,"Gilliam",2009-05-23 05:04:07
1587,3108,"homeless",2009-05-23 05:04:22
1587,3108,"mental illness",2009-05-23 05:04:08
1587,3108,"mental imbalance",2009-05-23 05:04:29
1587,3108,"Oscar (Best Supporting Actress)",2009-05-23 05:04:46
1587,3108,"Robin Williams",2009-05-23 05:04:50
1587,3108,"Terry Gilliam",2009-05-23 05:04:13
1587,3108,"thought-provoking",2009-05-23 05:04:57
1587,4226,"cerebral",2009-05-23 04:58:50
1587,4226,"nonlinear",2009-05-23 04:58:39
1587,4226,"psychological",2009-05-23 04:58:57
1587,4226,"short-term memory loss",2009-05-23 04:58:45
1587,4262,"Al Pacino",2009-05-23 05:02:50
1587,4262,"corruption",2009-05-23 05:03:09
1587,4262,"crime",2009-05-23 05:02:34
1587,4262,"gangster",2009-05-23 05:02:44
1587,4262,"guns",2009-05-23 05:03:01
1587,4262,"organized crime",2009-05-23 05:02:36
1587,4262,"remake",2009-05-23 05:02:55
1587,4262,"violence",2009-05-23 05:02:38
1587,4262,"violent",2009-05-23 05:02:57
1587,4878,"dreamlike",2009-05-23 05:13:05
1587,4878,"enigmatic",2009-05-23 05:13:07
1587,4878,"good dialogue",2009-05-23 05:13:10
1587,4878,"hallucinatory",2009-05-23 05:13:08
1587,4878,"mental illness",2009-05-23 05:13:02
1587,4878,"psychology",2009-05-23 05:13:13
1587,4878,"sci-fi",2009-05-23 05:12:59
1587,4878,"surreal",2009-05-23 05:12:56
1587,4878,"teen",2009-05-23 05:12:58
1587,4878,"thought-provoking",2009-05-23 05:12:53
1587,4878,"time travel",2009-05-23 05:12:55
1587,6874,"Japan",2009-05-23 05:06:43
1587,6874,"Kick-Butt Women",2009-05-23 05:06:26
1587,6874,"Quentin Tarantino",2009-05-23 05:06:24
1587,6874,"revenge",2009-05-23 05:06:36
1587,6874,"stylized",2009-05-23 05:06:33
1587,6874,"violence",2009-05-23 05:06:28
1587,6874,"violent",2009-05-23 05:06:30
1587,6874,"visceral",2009-05-23 05:06:31
1587,7123,"author:william s. burroughs",2009-05-23 05:14:53
1587,7123,"David Cronenberg",2009-05-23 05:14:51
1587,7123,"disturbing",2009-05-23 05:15:08
1587,7123,"dreamlike",2009-05-23 05:14:50
1587,7123,"drugs",2009-05-23 05:14:57
1587,7123,"hallucinatory",2009-05-23 05:15:09
1587,7123,"Madness",2009-05-23 05:15:01
1587,7123,"weird",2009-05-23 05:15:05
1587,7360,"gory fun",2009-05-23 05:21:00
1587,7360,"Zack Snyder",2009-05-23 05:21:11
1587,7360,"Zombie Movie",2009-05-23 05:20:50
1587,7387,"CANNIBALS",2009-05-23 05:20:09
1587,7387,"disturbing",2009-05-23 05:20:31
1587,7387,"END OF THE WORLD",2009-05-23 05:20:11
1587,7387,"George A. Romero",2009-05-23 05:20:12
1587,7387,"Goblin",2009-05-23 05:20:35
1587,7387,"horror",2009-05-23 05:20:14
1587,7387,"Romero",2009-05-23 05:20:18
1587,7387,"visceral",2009-05-23 05:20:28
1587,7387,"zombies",2009-05-23 05:20:15
1587,7438,"Quentin Tarantino",2009-05-23 05:07:03
1587,7438,"quirky",2009-05-23 05:07:12
1587,7438,"revenge",2009-05-23 05:07:10
1587,7438,"Tarantino",2009-05-23 05:07:01
1587,7438,"violence",2009-05-23 05:07:15
1587,7438,"violent",2009-05-23 05:07:13
